id,alert_type,severity,related_entity_type,related_entity_id,title,message,is_resolved,resolved_at,resolved_by,created_at
1090,low_stock,warning,product,111,Stock bajo: Barra Cereal Grana Sour Berries 5 Un,El producto Barra Cereal Grana Sour Berries 5 Un tiene solo -20 unidades,False,,,2025-10-12 13:00:45.725477
1091,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -26 unidades,False,,,2025-10-12 13:00:45.725477
1092,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -29 unidades,False,,,2025-10-12 13:00:45.725477
1093,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -62 unidades",False,,,2025-10-12 13:00:45.725477
1094,low_stock,warning,product,111,Stock bajo: Barra Cereal Grana Sour Berries 5 Un,El producto Barra Cereal Grana Sour Berries 5 Un tiene solo -22 unidades,False,,,2025-10-12 13:00:45.725477
1095,low_stock,warning,product,108,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -234 unidades",False,,,2025-10-12 13:00:45.725477
1096,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -67 unidades",False,,,2025-10-12 13:00:45.725477
1097,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -31 unidades,False,,,2025-10-12 13:00:45.725477
1098,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -6 unidades,False,,,2025-10-12 13:00:45.725477
1099,low_stock,warning,product,108,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -254 unidades",False,,,2025-10-12 13:00:45.725477
1100,low_stock,warning,product,103,"Stock bajo: Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit","El producto Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit tiene solo -7 unidades",False,,,2025-10-12 13:00:45.725477
1101,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -88 unidades",False,,,2025-10-12 13:00:45.725477
1102,low_stock,warning,product,106,Stock bajo: Barra Low Carb Grana Vegana De Cacao Y Maní,El producto Barra Low Carb Grana Vegana De Cacao Y Maní tiene solo -4 unidades,False,,,2025-10-12 13:00:45.725477
1103,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -94 unidades",False,,,2025-10-12 13:00:45.725477
1104,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -13 unidades,False,,,2025-10-12 13:00:45.725477
1105,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -114 unidades",False,,,2025-10-12 13:00:45.725477
1106,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -8 unidades,False,,,2025-10-12 13:00:45.725477
1107,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -115 unidades",False,,,2025-10-12 13:00:45.725477
1108,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -45 unidades",False,,,2025-10-12 13:00:45.725477
1109,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -46 unidades",False,,,2025-10-12 13:00:45.725477
1110,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -32 unidades,False,,,2025-10-12 13:00:45.725477
1111,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -27 unidades,False,,,2025-10-12 13:00:45.725477
1112,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -33 unidades,False,,,2025-10-12 13:00:45.725477
1113,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -125 unidades",False,,,2025-10-12 13:00:45.725477
1114,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -34 unidades,False,,,2025-10-12 13:00:45.725477
1115,low_stock,warning,product,107,Stock bajo: Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs,El producto Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs tiene solo -14 unidades,False,,,2025-10-12 13:00:45.725477
1116,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -14 unidades,False,,,2025-10-12 13:00:45.725477
1117,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -28 unidades,False,,,2025-10-12 13:00:45.725477
1118,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -130 unidades",False,,,2025-10-12 13:00:45.725477
1119,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -9 unidades,False,,,2025-10-12 13:00:45.725477
1120,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -35 unidades,False,,,2025-10-12 13:00:45.725477
1121,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -47 unidades",False,,,2025-10-12 13:00:45.725477
1122,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -36 unidades,False,,,2025-10-12 13:00:45.725477
1123,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -136 unidades",False,,,2025-10-12 13:00:45.725477
1124,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -39 unidades,False,,,2025-10-12 13:00:45.725477
1125,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -15 unidades,False,,,2025-10-12 13:00:45.725477
1126,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -16 unidades,False,,,2025-10-12 13:00:45.725477
1127,low_stock,warning,product,115,Stock bajo: Galletas Crackers Grana Keto Sabor Romero 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Romero 135g Vegana tiene solo -8 unidades,False,,,2025-10-12 13:00:45.725477
1128,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -40 unidades,False,,,2025-10-12 13:00:45.725477
1129,low_stock,warning,product,114,Stock bajo: Galletas Crackers Grana Keto Sabor Pimienta 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Pimienta 135g Vegana tiene solo -2 unidades,False,,,2025-10-12 13:00:45.725477
1130,low_stock,warning,product,111,Stock bajo: Barra Cereal Grana Sour Berries 5 Un,El producto Barra Cereal Grana Sour Berries 5 Un tiene solo -25 unidades,False,,,2025-10-12 13:00:45.725477
1131,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -41 unidades,False,,,2025-10-12 13:00:45.725477
1132,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -29 unidades,False,,,2025-10-12 13:00:45.725477
1133,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -140 unidades",False,,,2025-10-12 13:00:45.725477
1134,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -146 unidades",False,,,2025-10-12 13:00:45.725477
1135,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -166 unidades",False,,,2025-10-12 13:00:45.725477
1136,low_stock,warning,product,105,Stock bajo: Barritas Grana Keto Nuez Display 5 Uds Vegana 200 Grs,El producto Barritas Grana Keto Nuez Display 5 Uds Vegana 200 Grs tiene solo -8 unidades,False,,,2025-10-12 13:00:45.725477
1137,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -17 unidades,False,,,2025-10-12 13:00:45.725477
1138,low_stock,warning,product,115,Stock bajo: Galletas Crackers Grana Keto Sabor Romero 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Romero 135g Vegana tiene solo -9 unidades,False,,,2025-10-12 13:00:45.725477
1139,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -42 unidades,False,,,2025-10-12 13:00:45.725477
1140,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -169 unidades",False,,,2025-10-12 13:00:45.725477
1141,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -30 unidades,False,,,2025-10-12 13:00:45.725477
1142,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -170 unidades",False,,,2025-10-12 13:00:45.725477
1143,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -10 unidades,False,,,2025-10-12 13:00:45.725477
1144,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -18 unidades,False,,,2025-10-12 13:00:45.725477
1145,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -48 unidades",False,,,2025-10-12 13:00:45.725477
1146,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -11 unidades,False,,,2025-10-12 13:00:45.725477
1147,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -49 unidades",False,,,2025-10-12 13:00:45.725477
1148,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -180 unidades",False,,,2025-10-12 13:00:45.725477
1149,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -190 unidades",False,,,2025-10-12 13:00:45.725477
1150,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -31 unidades,False,,,2025-10-12 13:00:45.725477
1151,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -20 unidades,False,,,2025-10-12 13:00:45.725477
1152,low_stock,warning,product,107,Stock bajo: Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs,El producto Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs tiene solo -17 unidades,False,,,2025-10-12 13:00:45.725477
1153,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -44 unidades,False,,,2025-10-12 13:00:45.725477
1154,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -32 unidades,False,,,2025-10-12 13:00:45.725477
1155,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -21 unidades,False,,,2025-10-12 13:00:45.725477
1156,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -45 unidades,False,,,2025-10-12 13:00:45.725477
1157,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -12 unidades,False,,,2025-10-12 13:00:45.725477
1158,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -22 unidades,False,,,2025-10-12 13:00:45.725477
1159,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -33 unidades,False,,,2025-10-12 13:00:45.725477
1160,low_stock,warning,product,103,"Stock bajo: Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit","El producto Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit tiene solo -8 unidades",False,,,2025-10-12 13:00:45.725477
1161,low_stock,warning,product,116,Stock bajo: Granola Grana Cacao 260 G Bolsa Semillas,El producto Granola Grana Cacao 260 G Bolsa Semillas tiene solo -2 unidades,False,,,2025-10-12 13:00:45.725477
1162,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -196 unidades",False,,,2025-10-12 13:00:45.725477
1163,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -13 unidades,False,,,2025-10-12 13:00:45.725477
1164,low_stock,warning,product,115,Stock bajo: Galletas Crackers Grana Keto Sabor Romero 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Romero 135g Vegana tiene solo -10 unidades,False,,,2025-10-12 13:00:45.725477
1165,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -199 unidades",False,,,2025-10-12 13:00:45.725477
1166,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -14 unidades,False,,,2025-10-12 13:00:45.725477
1167,low_stock,warning,product,107,Stock bajo: Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs,El producto Barritas Grana Low Carb Cacao Maní Disp. 5 Uds Vegana 200grs tiene solo -18 unidades,False,,,2025-10-12 13:00:45.725477
1168,low_stock,warning,product,114,Stock bajo: Galletas Crackers Grana Keto Sabor Pimienta 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Pimienta 135g Vegana tiene solo -3 unidades,False,,,2025-10-12 13:00:45.725477
1169,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -46 unidades,False,,,2025-10-12 13:00:45.725477
1170,low_stock,warning,product,117,Stock bajo: Granola Grana Keto Cacao - 260gr,El producto Granola Grana Keto Cacao - 260gr tiene solo -15 unidades,False,,,2025-10-12 13:00:45.725477
1171,low_stock,warning,product,111,Stock bajo: Barra Cereal Grana Sour Berries 5 Un,El producto Barra Cereal Grana Sour Berries 5 Un tiene solo -28 unidades,False,,,2025-10-12 13:00:45.725477
1172,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -203 unidades",False,,,2025-10-12 13:00:45.725477
1173,low_stock,warning,product,113,Stock bajo: Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana,El producto Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana tiene solo -23 unidades,False,,,2025-10-12 13:00:45.725477
1174,low_stock,warning,product,109,"Stock bajo: Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites","El producto Granola Grana Low Carb Cacao Y Semillas, Vegana, Sin Aceites tiene solo -51 unidades",False,,,2025-10-12 13:00:45.725477
1175,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -48 unidades,False,,,2025-10-12 13:00:45.725477
1176,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -49 unidades,False,,,2025-10-12 13:00:45.725477
1177,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -217 unidades",False,,,2025-10-12 13:00:45.725477
1178,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -224 unidades",False,,,2025-10-12 13:00:45.725477
1179,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -242 unidades",False,,,2025-10-12 13:00:45.725477
1180,low_stock,warning,product,104,Stock bajo: Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un,El producto Barras Keto Chocolate Nuez Grana Vegana 35 Gr - 16 Un tiene solo -34 unidades,False,,,2025-10-12 13:00:45.725477
1181,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -244 unidades",False,,,2025-10-12 13:00:45.725477
1182,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -247 unidades",False,,,2025-10-12 13:00:45.725477
1183,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -51 unidades,False,,,2025-10-12 13:00:45.725477
1184,low_stock,warning,product,118,Stock bajo: Barritas Grana Manzana Canela Display 5 Uds Vegana 200 Grs,El producto Barritas Grana Manzana Canela Display 5 Uds Vegana 200 Grs tiene solo -1 unidades,False,,,2025-10-12 13:00:45.725477
1185,low_stock,warning,product,119,Stock bajo: Galletas Crackers Grana Keto Romero 135  Grs Vegana,El producto Galletas Crackers Grana Keto Romero 135  Grs Vegana tiene solo -1 unidades,False,,,2025-10-12 13:00:45.725477
1186,low_stock,warning,product,110,Stock bajo: Galletas Crackers Grana Keto Sal De Mar - 120gr,El producto Galletas Crackers Grana Keto Sal De Mar - 120gr tiene solo -52 unidades,False,,,2025-10-12 13:00:45.725477
1187,low_stock,warning,product,116,Stock bajo: Granola Grana Cacao 260 G Bolsa Semillas,El producto Granola Grana Cacao 260 G Bolsa Semillas tiene solo -3 unidades,False,,,2025-10-12 13:00:45.725477
1188,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -249 unidades",False,,,2025-10-12 13:00:45.725477
1189,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -254 unidades",False,,,2025-10-12 13:00:45.725477
1190,low_stock,warning,product,116,Stock bajo: Granola Grana Cacao 260 G Bolsa Semillas,El producto Granola Grana Cacao 260 G Bolsa Semillas tiene solo -5 unidades,False,,,2025-10-12 13:00:45.725477
1191,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -262 unidades",False,,,2025-10-12 13:00:45.725477
1192,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -269 unidades",False,,,2025-10-12 13:00:45.725477
1193,low_stock,warning,product,119,Stock bajo: Galletas Crackers Grana Keto Romero 135  Grs Vegana,El producto Galletas Crackers Grana Keto Romero 135  Grs Vegana tiene solo -3 unidades,False,,,2025-10-12 13:00:45.725477
1194,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -275 unidades",False,,,2025-10-12 13:00:45.725477
1195,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -278 unidades",False,,,2025-10-12 13:00:45.725477
1196,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -287 unidades",False,,,2025-10-12 13:00:45.725477
1197,low_stock,warning,product,112,"Stock bajo: Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar","El producto Keeper De Grana, Maní Con Chocolate 30 Grs S/azúcar tiene solo -293 unidades",False,,,2025-10-12 13:00:45.725477
1198,low_stock,warning,product,33,Stock bajo: Keeper Chocolate Maní 30 gr - 1 unidad,El producto Keeper Chocolate Maní 30 gr - 1 unidad tiene solo -1537 unidades,False,,,2025-10-21 17:39:40.762744
1199,low_stock,warning,product,25,Stock bajo: Crackers Keto Sal de Mar - Sachet individual 25 grs,El producto Crackers Keto Sal de Mar - Sachet individual 25 grs tiene solo -2 unidades,False,,,2025-10-21 17:39:40.762744
1200,low_stock,warning,product,28,Stock bajo: Crackers Keto Romero 135 grs,El producto Crackers Keto Romero 135 grs tiene solo -35 unidades,False,,,2025-10-21 17:39:40.762744
1201,low_stock,warning,product,33,Stock bajo: Keeper Chocolate Maní 30 gr - 1 unidad,El producto Keeper Chocolate Maní 30 gr - 1 unidad tiene solo -1561 unidades,False,,,2025-10-21 17:39:40.762744
1202,low_stock,warning,product,14,Stock bajo: Barra Keto Nuez - Display con 16 unidades,El producto Barra Keto Nuez - Display con 16 unidades tiene solo -58 unidades,False,,,2025-10-21 17:39:40.762744
1203,low_stock,warning,product,33,Stock bajo: Keeper Chocolate Maní 30 gr - 1 unidad,El producto Keeper Chocolate Maní 30 gr - 1 unidad tiene solo -1565 unidades,False,,,2025-10-21 17:39:40.762744
1204,low_stock,warning,product,28,Stock bajo: Crackers Keto Romero 135 grs,El producto Crackers Keto Romero 135 grs tiene solo -41 unidades,False,,,2025-10-21 17:39:40.762744
1205,low_stock,warning,product,14,Stock bajo: Barra Keto Nuez - Display con 16 unidades,El producto Barra Keto Nuez - Display con 16 unidades tiene solo -59 unidades,False,,,2025-10-21 17:39:40.762744
1206,low_stock,warning,product,33,Stock bajo: Keeper Chocolate Maní 30 gr - 1 unidad,El producto Keeper Chocolate Maní 30 gr - 1 unidad tiene solo -1577 unidades,False,,,2025-10-21 17:39:40.762744
1207,low_stock,warning,product,21,Stock bajo: Barra Low Carb Manzana Canela - 1 unidad,El producto Barra Low Carb Manzana Canela - 1 unidad tiene solo -1528 unidades,False,,,2025-10-21 17:39:40.762744
1208,low_stock,warning,product,10,Stock bajo: Barra Low Carb Cacao Maní - 1 unidad,El producto Barra Low Carb Cacao Maní - 1 unidad tiene solo -491 unidades,False,,,2025-10-21 17:39:40.762744
1209,low_stock,warning,product,10,Stock bajo: Barra Low Carb Cacao Maní - 1 unidad,El producto Barra Low Carb Cacao Maní - 1 unidad tiene solo -835 unidades,False,,,2025-10-21 17:39:40.762744
1210,low_stock,warning,product,13,Stock bajo: Barra Keto Nuez - 1 unidad,El producto Barra Keto Nuez - 1 unidad tiene solo -1657 unidades,False,,,2025-10-21 17:39:40.762744
